1.000000000000000000e+00,4.779645676604766247e-01,5.157537917221923784e-01,1.771484755746264295e+00,1.301998701581768003e+00,1.251796831846622826e+00,1.825412045104470193e+00,2.014021045785242769e+00,1.527374710648302880e+00,1.751989789709978318e+00,1.683008425940085484e+00,4.374713732889437545e-01,1.809101163501739107e+00,7.933857842228431156e-01,4.728227721704570952e-01,4.552001402949018560e-01,1.231913898307108735e+00,1.681068875965134657e+00,1.149176714771749097e+00,1.565688241624513477e+00,1.986405824246827212e+00,7.702227175512833535e-01,9.693756631896253140e-01,1.618274151864430355e+00
7.056310116270254618e-01,1.000000000000000000e+00,8.543254831229520896e-01,2.539669318989498326e+00,1.792831893888241934e+00,1.728825858096300516e+00,2.597128942550438246e+00,3.143476390424800204e+00,2.189290496329665991e+00,2.124536060998771347e+00,2.334011414031150533e+00,3.301915244278347816e-01,1.824674883276734993e+00,6.148731706437189359e-01,1.031136713656444881e+00,9.219640178536231412e-01,1.668362244422235907e+00,2.508856697892690057e+00,1.671075954641183525e+00,1.708391375810006663e+00,2.901112341543560902e+00,6.478737837085768447e-01,5.215149506126244283e-01,2.206388844584647124e+00
7.897455764489929031e-01,8.890180947659904742e-01,1.000000000000000000e+00,2.595242176878790996e+00,1.859388424917690852e+00,1.779155799745531397e+00,2.668000982063570614e+00,3.115186476037199004e+00,2.322072202599455348e+00,2.211619868497196162e+00,2.405055157213421335e+00,3.423829131908620038e-01,2.300641471622059342e+00,6.984499706905600291e-01,9.041275645263247007e-01,1.065529302526931454e+00,1.773892305247168233e+00,2.596710712217796591e+00,1.725972135484706182e+00,1.915747227650268947e+00,3.145516139362843688e+00,5.630769761963411169e-01,7.098791169098804810e-01,2.309831649486870919e+00
3.471455782655946121e-01,3.384302876066100918e-01,3.324486615240276333e-01,1.000000000000000000e+00,7.073560697643690443e-01,6.842874632842478322e-01,1.020864472129603850e+00,1.219620305813165606e+00,8.682465429961424563e-01,8.478554274902934118e-01,9.232476861710903204e-01,1.338684174857760756e-01,7.992490160213255868e-01,3.050479656252155225e-01,3.455325280717996828e-01,3.494018294219439769e-01,6.726599661610155323e-01,9.829281661295852235e-01,6.590109473536266416e-01,7.576080423137760977e-01,1.174117805157224081e+00,2.474018171179589720e-01,3.231061074125377020e-01,8.749078159492371665e-01
4.944701901666193056e-01,4.625868510209464879e-01,4.608396982847641765e-01,1.369564552672993596e+00,1.000000000000000000e+00,9.481687719297783312e-01,1.410307753539154385e+00,1.676120126174606151e+00,1.164760024167672325e+00,1.194324900120187216e+00,1.263702029412357541e+00,1.995909002500308727e-01,1.238673386063992687e+00,4.157380508524916030e-01,4.652927459332791282e-01,4.780533575309680039e-01,9.083043595067641363e-01,1.329020933431406037e+00,8.939706819225130552e-01,1.022927185555035035e+00,1.594620623158061079e+00,3.753649748548170684e-01,4.294943819755259184e-01,1.195209048622914993e+00
5.215907857673164338e-01,4.887914081188642901e-01,4.833121902607048770e-01,1.451021205444229301e+00,1.038701406891712198e+00,1.000000000000000000e+00,1.488099447462502445e+00,1.770198850832424231e+00,1.245760455842743086e+00,1.253767100042061822e+00,1.338998758047573734e+00,2.065672374553097213e-01,1.212492631534308751e+00,4.464050918536366930e-01,4.955210743533036144e-01,5.008704663670437984e-01,9.697831404674621680e-01,1.416161180552404142e+00,9.520038412643306858e-01,1.094874072609766102e+00,1.685043969856353074e+00,3.903651427990630363e-01,4.688825813133241094e-01,1.268613375036432789e+00
3.427264260636022630e-01,3.308257108548509628e-01,3.269192266553725967e-01,9.761599008716327353e-01,6.968535522694832007e-01,6.710325230980304090e-01,1.000000000000000000e+00,1.190883683965942907e+00,8.430442123506840524e-01,8.378401491403545398e-01,8.995814528122877407e-01,1.348450923700720561e-01,8.107200890874547428e-01,2.957228998847954426e-01,3.361985925410455600e-01,3.408730894090500341e-01,6.529282087671474111e-01,9.561225735365097567e-01,6.413274108821704900e-01,7.342215570160250948e-01,1.138527541210250682e+00,2.499547959020489707e-01,3.094582178920763371e-01,8.535118009957872731e-01
1.971733247383367638e-01,2.092243954637499626e-01,1.990842283078216868e-01,6.079788501194939299e-01,4.320397111821430713e-01,4.158394599715193873e-01,6.208727469413958255e-01,1.000000000000000000e+00,3.539714796623271154e-01,3.498366126476283866e-01,4.672928472053878846e-01,-7.464495574076224216e-02,1.623258745536357017e-01,1.486702739731292633e-01,1.957219316348933202e-01,1.941021159136723795e-01,3.090616121961213270e-01,5.230915829311900689e-01,3.544378383810557476e-01,4.323104107718518940e-01,6.950819280854813043e-01,7.388799087625141926e-02,1.367132237720179166e-01,3.781311326094687897e-01
2.581799034983665586e-01,2.507887300603440783e-01,2.555505016673199625e-01,7.461870224513896810e-01,5.167337012425823328e-01,5.047708667560152351e-01,7.572691386626873022e-01,6.112903721027416193e-01,1.000000000000000000e+00,6.631352523594441495e-01,7.232565909832349149e-01,1.374563006435842172e-01,5.925829503979169743e-01,2.998588409125230170e-01,3.052282123047239115e-01,3.167350430929416483e-01,7.135262649168576665e-01,9.246270810595373923e-01,6.084202236016241772e-01,6.585724344448731227e-01,9.583797714537614088e-01,2.647455878848417599e-01,3.769418771804918245e-01,8.472833134926720522e-01
2.487189722932192093e-01,2.054481204192989408e-01,2.052592334323087575e-01,6.141225452665481921e-01,4.465034179930772451e-01,4.283041474682525163e-01,6.332840973026189202e-01,5.056100191773996722e-01,5.587560156301617509e-01,1.000000000000000000e+00,6.167673273563540892e-01,5.164547456209390708e-01,1.426817953154157159e+00,1.910232090188862530e-01,1.930662394366456369e-01,1.966865956906986013e-01,3.967253481434496187e-01,5.672003994823794359e-01,3.823397680644991525e-01,4.199872365071143920e-01,6.782197128949040144e-01,2.305662681243758894e-01,1.873371319531624002e-01,6.882420166080330803e-01
2.814228594140531503e-01,2.643585026005956795e-01,2.618064033293386883e-01,7.851247103556150408e-01,5.553263881073491337e-01,5.370155591579923726e-01,7.994662315944811581e-01,7.989618942527757506e-01,7.146130427545461794e-01,7.239883528269841495e-01,1.000000000000000000e+00,1.523589456919086649e-01,8.614309172712834028e-01,2.470247411431893969e-01,2.719601612990236172e-01,2.779099304381017488e-01,5.586284768193051642e-01,7.817658917086232062e-01,5.230432862202518685e-01,6.136426537994632557e-01,9.538314292051638388e-01,2.639380328232314721e-01,2.523341892675829978e-01,7.769226929556074523e-01
1.403402111941255137e-01,7.210227153660224431e-02,7.120411424048764260e-02,2.199125964343671136e-01,1.681458192581896938e-01,1.598041906113816524e-01,2.326022782777077691e-01,-2.461246975042660212e-01,2.630925732047810772e-01,1.172410100444849279e+00,2.948735226310362778e-01,1.000000000000000000e+00,1.794773323929516273e+00,7.397161044631296589e-02,4.132014100306585780e-02,3.683206955165059526e-02,1.129529743659725971e-01,1.530336564115614695e-01,1.029593341486133296e-01,7.351185602957478749e-02,1.601416370865781647e-01,2.166153778103998007e-01,5.060408364637786205e-02,5.099371318109143791e-01
5.467505713626390901e-02,3.727925905040174043e-02,4.537826594927503454e-02,1.237055852412908274e-01,9.823911063982523895e-02,8.850777771351703294e-02,1.293301074470770973e-01,4.952427354546681121e-02,1.060006488948456449e-01,3.029112038111668181e-01,1.564604226568562795e-01,1.679502983987143372e-01,1.000000000000000000e+00,4.075086693501418084e-02,2.823780951871952133e-02,3.974708960557419429e-02,7.543717831823706921e-02,9.904995659179047229e-02,6.737877864358990387e-02,8.638085161652385435e-02,1.611094546051772269e-01,4.227784876914326972e-02,3.190242578442165772e-02,1.692329011560990693e-01
9.145518502262660610e-01,4.789575619610121349e-01,5.250679870676850935e-01,1.786608939411888253e+00,1.258858706105455250e+00,1.235997673631789029e+00,1.814324880789687011e+00,1.742089167103363145e+00,2.047793037249987957e+00,1.550314163391360855e+00,1.704025390053140354e+00,2.671326424668968302e-01,1.548398549189158979e+00,1.000000000000000000e+00,5.553527861758298378e-01,5.470307211864154917e-01,1.601796654454384461e+00,2.054225245661180033e+00,1.386230716620984182e+00,1.903517443151885091e+00,2.334848574413554534e+00,7.209569183092523481e-01,1.328976007110853841e+00,1.827310869312110064e+00
5.711817865779995618e-01,8.413349690142385429e-01,7.098799339448816914e-01,2.115703928670003009e+00,1.471860209886648674e+00,1.429491042047299931e+00,2.151979515342108407e+00,2.402607758829471418e+00,2.175337090420876862e+00,1.633031034670025194e+00,1.959158797365272209e+00,1.556430771677519698e-01,1.128356600373945362e+00,5.786154955125784038e-01,1.000000000000000000e+00,8.412552750379314048e-01,1.656152562896403113e+00,2.355013788311922873e+00,1.555669245817774549e+00,1.573061193151798598e+00,2.624529192000689015e+00,6.555317380566555441e-01,5.536252244072712436e-01,1.981262852811402464e+00
4.580808927328097746e-01,6.311781422830265997e-01,6.998900078314682638e-01,1.792897549586615291e+00,1.268548260002618555e+00,1.210883729495252803e+00,1.829199189661507852e+00,1.993891745564247531e+00,1.891343356421878008e+00,1.392872605659691843e+00,1.679671132215443841e+00,1.153478515599244414e-01,1.321602013957556832e+00,4.797147704067356022e-01,7.050931719865365377e-01,1.000000000000000000e+00,1.440690480748441082e+00,2.027513754919503253e+00,1.330541829657696962e+00,1.364122902949726601e+00,2.372038105011910591e+00,3.542840908263356070e-01,4.828501566369951536e-01,1.710715932359480940e+00
3.675001276909044545e-01,3.378345122985894067e-01,3.452090223310487760e-01,1.022557654074045086e+00,7.130447199456265706e-01,6.936028159074809629e-01,1.036608279667678545e+00,9.415891602987769282e-01,1.260885437256459296e+00,8.335516972358825161e-01,9.973251926255354283e-01,1.059641961526339021e-01,7.431783508930120963e-01,4.147102356382270094e-01,4.107067126245285693e-01,4.265493891574980156e-01,1.000000000000000000e+00,1.249451822160084324e+00,8.241668639526638085e-01,9.505242988507124346e-01,1.341030582932039028e+00,3.483925050891322761e-01,5.398079563113844515e-01,1.085988840961609636e+00
2.924027714178293325e-01,2.976503528405115007e-01,2.956253583078222169e-01,8.735894269028631198e-01,6.098452290678881837e-01,5.938862733203711386e-01,8.885348770425700593e-01,9.321696680052911077e-01,9.568090401869381312e-01,6.953372377780254743e-01,8.168049238117659483e-01,8.170563018798519817e-02,5.715460558516428646e-01,3.105073179340340772e-01,3.420727208454852342e-01,3.516334394970983546e-01,7.307263775020398366e-01,1.000000000000000000e+00,6.631507920818447976e-01,7.573839906834483049e-01,1.143234018720185485e+00,2.548913212129680361e-01,3.755488664713379499e-01,8.547937424293051700e-01
4.551629905689096312e-01,4.495480160561635130e-01,4.457834365357499218e-01,1.329119606782671381e+00,9.296809329900246333e-01,9.047679498673542042e-01,1.352507405693124332e+00,1.436201797594570229e+00,1.427882466256736871e+00,1.062052582747699425e+00,1.240645710313220240e+00,1.269705582138716538e-01,8.745152923137684553e-01,4.753627406809654010e-01,5.130297473963296717e-01,5.221087780810900192e-01,1.093497118318725425e+00,1.504275740545277129e+00,1.000000000000000000e+00,1.147904033887571451e+00,1.723390977250060629e+00,3.880899606387293588e-01,5.707569577624638235e-01,1.286987758117332792e+00
2.557856881811510497e-01,1.897677614130457990e-01,2.047191022275298700e-01,6.324961618380896544e-01,4.405991239447580310e-01,4.328098873522936985e-01,6.413222160391968130e-01,7.233481894895713582e-01,6.396071701234908868e-01,4.850200112306140565e-01,6.021799534687480859e-01,3.810607045979389623e-02,4.706361218099543442e-01,2.704213610530187273e-01,2.142867268560725014e-01,2.222986794651820863e-01,5.229558697709200121e-01,7.100310008113732696e-01,4.754429644096906937e-01,1.000000000000000000e+00,1.251517078645081549e+00,-2.525459362463241542e-01,5.236759476947692171e-01,5.871804879798938614e-01
1.465417810310016833e-01,1.465244459431098434e-01,1.525147125908233869e-01,4.430378890637957645e-01,3.109483907134611425e-01,3.018859686711781731e-01,4.489270547555327950e-01,5.267380079156744888e-01,4.201576170878159600e-01,3.552539220739103221e-01,4.253087065297749825e-01,3.734714129077148365e-02,3.950092507038794887e-01,1.509728761184373214e-01,1.623345813498683066e-01,1.744912896536218450e-01,3.340646475464373322e-01,4.858723969471048232e-01,3.237430107189117057e-01,5.675789781815353541e-01,1.000000000000000000e+00,-3.042492441138687498e-02,2.499283646152923311e-01,4.036496137751532931e-01
4.970512684343100784e-02,2.795794130393087357e-02,2.386531018357405595e-02,8.232659843301780300e-02,6.485832516532778758e-02,6.107486687306887263e-02,8.686396838220139527e-02,5.141999711543745327e-02,1.038590336208857212e-01,1.043971098279094373e-01,1.032116070972535632e-01,4.038238871532470742e-02,8.929882808568929964e-02,4.188999419106180511e-02,3.465159696334894901e-02,2.346834618775802545e-02,7.545882302601801539e-02,9.506021491597002604e-02,6.362419513970551943e-02,-8.973900881538093843e-02,-1.965701891538691390e-02,1.000000000000000000e+00,-9.544134634113804472e-02,1.025964082054171972e-01
3.353481754081243937e-01,1.233729204769722088e-01,1.605624779330701579e-01,5.698989336795691196e-01,3.898554741728412210e-01,3.884529231329835741e-01,5.730387646451642336e-01,4.811379519936204718e-01,7.705071280349108376e-01,4.578376835037236692e-01,5.212720031892243977e-01,5.718866765274199099e-02,3.637091580786029343e-01,3.988687803069663751e-01,1.592324797875840359e-01,1.657717887586468986e-01,6.249353882924854053e-01,7.443498026740856810e-01,4.954251273098289610e-01,1.101796884353989370e+00,1.159107417460929712e+00,-5.591411879272779606e-01,1.000000000000000000e+00,6.190761030801451570e-01
3.311195872959867281e-01,3.066719101408243442e-01,3.087124506421972669e-01,9.119216377191164957e-01,6.427590014393145257e-01,6.230386644969554411e-01,9.294875889606487585e-01,7.894390223649009330e-01,1.026846326315913327e+00,9.894622300909090562e-01,9.531343785136424662e-01,3.228237453665079859e-01,1.146208712507647665e+00,3.239781276242206243e-01,3.373174542065475179e-01,3.472430385270929842e-01,7.449053391663323920e-01,1.001441742641098642e+00,6.646852868590533703e-01,7.304712777628045162e-01,1.105251306441717540e+00,3.250910132458267876e-01,3.701476242033549524e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.763124582790851935e+00,1.582420852636484465e+00,3.395609960634176971e+00,3.904906715912119797e+00,3.633131900183717899e+00,3.245174769698420558e+00,1.500334703206927633e+00,3.190805271926008047e+00,1.642521032241136325e+00,1.645566029085912430e+00,-1.752199248889932282e+00,-1.540289958266340076e+00,5.167548346720216568e-01,1.613596014842462623e+00,1.544021331455760260e+00,4.311812070757850002e+00,3.206765168273263633e+00,3.650116229003318669e+00,-4.369092296117664809e-01,-1.651202916721692171e+00,-3.977880215449723922e-01,-8.188146103957794075e-01,3.486549478481429709e+00
1.171451186081613915e+00,0.000000000000000000e+00,4.676805967527897234e-01,9.503392974232441892e-01,2.366190133334304058e+00,2.135741904348231301e+00,7.951376601848536563e-01,-2.177130604072047948e+00,1.083771558434747373e+00,5.812982050431562131e-01,-4.019292361604946406e-01,-1.314737114422744879e+00,-1.342836935435030910e+00,1.253221150049482757e+00,-2.773734919652670050e-01,-2.872517388020505089e-02,2.954302051665547602e+00,5.399570846577242955e-01,1.981055237109584866e+00,-7.185357843907652642e-01,-4.580648938025369432e+00,1.389078689983080928e-01,8.862415059540316165e-01,1.650946900257644456e+00
9.105312408919922218e-01,4.271772200002504349e-01,0.000000000000000000e+00,8.670339494001049196e-01,2.212889615699031864e+00,2.035766908322740765e+00,6.611071456210083630e-01,-1.944348373876632285e+00,7.182661104935101903e-01,3.711679935396549057e-01,-5.473705118947777004e-01,-1.343349950511304458e+00,-2.912570005282622887e+00,9.902479750511231638e-01,2.066840300346046710e-01,-4.861831593495079540e-01,2.660516998668550404e+00,3.435849233735773778e-01,1.862572328012554790e+00,-1.363041275443361622e+00,-5.302354476818718076e+00,4.597685930096606644e-01,2.563754885184796883e-01,1.387605979770657472e+00
2.246966180977181260e-01,1.708916123374621399e-01,1.868572720018244482e-01,0.000000000000000000e+00,1.681349762916061419e+00,1.453739976228563435e+00,-1.594021869192732421e-01,-3.174838189314819203e+00,2.036619418054399222e-01,-3.255073638777863376e-01,-1.316753071916811901e+00,-1.476421780521395721e+00,-2.821082601606316853e+00,4.031208138337839531e-01,-6.741456789421862439e-02,-2.394483953124739162e-01,2.174767891634970418e+00,-3.502709307591886922e-01,1.345670774886413401e+00,-2.194256224394563137e+00,-5.978516483793513636e+00,-2.746064345736520806e-02,-4.690618263611775474e-01,7.648959138987742046e-01
-6.325412017572051848e-01,-4.964291223874140457e-01,-5.241992103437274064e-01,-1.994895540189330907e+00,0.000000000000000000e+00,-6.463905591993489644e-03,-2.301311446336324895e+00,-5.657754324734857398e+00,-1.318006601783587417e+00,-2.303229745948547791e+00,-3.152351131785589455e+00,-1.884386334784535544e+00,-5.661630900563679347e+00,-1.878351354117441252e-01,-6.879807794112979824e-01,-9.324280044394924749e-01,9.449073611914414750e-01,-2.162549231331727828e+00,1.051888735298758953e-01,-3.579070371212240698e+00,-8.205624841374744349e+00,-8.378145674422607936e-01,-1.001085467724378342e+00,-9.542781321133203543e-01
-6.299656270355857846e-01,-5.007413291998968896e-01,-4.987570117412661874e-01,-2.039660841882152020e+00,1.376543243631500602e-01,0.000000000000000000e+00,-2.297369028510539923e+00,-5.666474875122172961e+00,-1.452163632192983611e+00,-2.247382753559577395e+00,-3.194232036744860004e+00,-1.850530769747136928e+00,-4.883949755582626118e+00,-2.501142162967029403e-01,-7.241326203751834445e-01,-9.020332498044062453e-01,8.541804957206117210e-01,-2.272492444024385883e+00,3.622642004083890394e-02,-3.703436463762639796e+00,-8.221025235950046195e+00,-7.888709478573809886e-01,-1.128773529665834108e+00,-1.012054465737454834e+00
2.524422623506095698e-01,2.305527761010637833e-01,2.262515355023609898e-01,1.898147412548733259e-01,1.752667067727504246e+00,1.553381163599963921e+00,0.000000000000000000e+00,-2.946506991289846500e+00,4.130124021835034354e-01,-2.653036892510038380e-01,-1.125049656744188997e+00,-1.492673500978973555e+00,-2.972579103972136760e+00,4.813776616551133092e-01,8.989506945781652186e-03,-1.711649468628982096e-01,2.339186680064347268e+00,-1.301773235633642556e-01,1.490374434733243492e+00,-1.998026760408347036e+00,-5.680735431930487245e+00,-6.490639742198499318e-02,-3.486399494032175195e-01,9.361469011019551978e-01
1.901573270719085773e+00,1.655355475303390111e+00,1.702040901477048118e+00,4.476902909412177500e+00,4.830623700531695874e+00,4.519021014450368412e+00,4.409237615771236740e+00,0.000000000000000000e+00,5.628454100441682151e+00,4.935749096920670098e+00,3.647855724382646159e+00,5.024166198119831561e-01,3.618190927142753477e+00,2.094073936506188005e+00,1.606430567278825272e+00,1.486858947411355825e+00,6.069764815313427597e+00,4.709193942160911917e+00,4.704854521072827644e+00,1.447734765274427682e+00,-5.563925860901468567e-01,1.756013442071807651e+00,1.505625227431485635e+00,6.041357842453271232e+00
1.383736454742375166e+00,1.308887684545894992e+00,1.224185636691744516e+00,3.317364341714825748e+00,4.124982053028411144e+00,3.774951380136105428e+00,3.266264583696166124e+00,3.487784801263126955e+00,0.000000000000000000e+00,2.220578690235415653e+00,1.445024492857257092e+00,-1.361447461296863892e+00,-1.367547565564714018e-01,7.823599010218906802e-01,6.638664027240230858e-01,4.291276297751253632e-01,2.553270470055316377e+00,1.236201140929674924e+00,2.510036153975522488e+00,-4.974258518605520485e-01,-2.804699454354900201e+00,9.100454586953547753e-02,-5.870697979013135281e-01,1.964402422781120316e+00
1.648086091401164799e+00,1.855722723071395963e+00,1.814425789118283783e+00,4.922056900303969584e+00,5.065866970835374516e+00,4.757054376544124885e+00,4.814484800990812552e+00,4.782331184553433978e+00,4.271885308267768799e+00,0.000000000000000000e+00,2.828123102307046999e+00,-4.303713997323623808e+00,-6.401476046956173782e+00,1.874942955318235516e+00,1.786955602051770287e+00,1.623893111909380904e+00,5.617244559883071808e+00,4.780673670789541418e+00,4.768975893241690578e+00,1.898136593122963678e+00,1.439246948555920891e-01,5.588454836902686518e-01,1.210236311711742063e+00,3.859580033783660102e+00
1.455578711778215517e+00,1.448712136462785516e+00,1.425570490024824055e+00,3.744481069228273284e+00,4.330181966239806890e+00,4.017923916576962462e+00,3.679224718194164190e+00,2.625824257739909573e+00,3.198309208187090746e+00,2.395583065579372395e+00,0.000000000000000000e+00,-1.342900809811989227e+00,-1.647982532239057107e+00,1.486825570820754061e+00,1.221156025148719682e+00,1.040887630756320403e+00,4.456332014491317217e+00,3.252391289788122641e+00,3.769562344822532385e+00,4.961973130957375022e-01,-1.831698738457108400e+00,3.570148697453426334e-01,7.511930639032611268e-01,3.340633008795421688e+00
3.667068962771617979e+00,3.516450641730680893e+00,3.473423023236726692e+00,9.887192702227350694e+00,8.676985415800421819e+00,8.220777331328399384e+00,9.934932680856830345e+00,8.802223686316125395e+00,8.799298581242485540e+00,8.212786261836471979e+00,7.826386691449185307e+00,0.000000000000000000e+00,5.336284820895873970e+00,3.419992894707190700e+00,3.343389348428299712e+00,3.208755219101716349e+00,8.819771842609968715e+00,9.358181419900159170e+00,7.854673655558678469e+00,5.281475336098009343e+00,5.613391389028461020e+00,2.443303322875501227e+00,2.722260903455033354e+00,9.465578477783850531e+00
3.368562338120183242e+00,3.316824413642458946e+00,3.232982782924779919e+00,9.227047570927503273e+00,8.154213290956104032e+00,7.748373737430759078e+00,9.244718174214671791e+00,8.590941329820095618e+00,8.222014554567541822e+00,6.497231036167683271e+00,6.988512851679419491e+00,-1.006169173679399176e+00,0.000000000000000000e+00,3.202533296377365613e+00,3.194309672330185812e+00,3.001997408397958811e+00,8.421116409222131338e+00,8.833902959641282138e+00,7.498217098818220627e+00,4.832932458231915085e+00,4.775333504628481052e+00,2.196464120116214946e+00,2.553269867388059389e+00,8.529419602222436225e+00
5.275602036244666504e-01,1.872805997445180282e+00,1.672588805123913724e+00,3.762863003598393874e+00,4.359531849495786204e+00,3.982891361423065213e+00,3.714223226695242630e+00,2.903711163916867122e+00,1.778018694216038975e+00,2.743929031706462851e+00,1.971358583431529476e+00,-1.068030966482178101e+00,-2.246543729446107140e-01,0.000000000000000000e+00,1.443995731252222914e+00,1.338445703024376154e+00,3.342452302026106548e+00,2.332346238564095842e+00,3.113559524874057072e+00,-1.218364055650850375e+00,-2.369622552822967076e+00,-4.824190838403304149e-02,-1.815764537546361579e+00,3.156131383646044508e+00
1.738830292560322954e+00,6.977286906195702132e-01,1.093505196939837498e+00,2.792304876175466521e+00,3.739020517801692201e+00,3.425543785108942085e+00,2.717543698940155572e+00,8.240674387185957794e-01,1.498781954137172079e+00,2.578440522768181253e+00,1.241684318676235854e+00,-6.768606082399567514e-01,1.288047292707054536e+00,1.477705014260260130e+00,0.000000000000000000e+00,3.957984833260709823e-01,3.275582221229319302e+00,1.475383533205591347e+00,2.647362970078487976e+00,2.052716471334945988e-02,-3.169223265130993283e+00,2.219990670480606332e-01,8.666445415372132643e-01,2.773332016788776055e+00
2.177631796584713175e+00,1.483495418099106899e+00,1.220488708186417526e+00,4.109751676988639524e+00,4.587455187886558150e+00,4.317334982758278983e+00,4.039846992290270222e+00,2.455011188447740356e+00,2.699991141150051011e+00,3.566426059852182640e+00,2.399534650683991188e+00,-5.270778501101670566e-01,8.197522258223339797e-01,1.872096311971994442e+00,1.078574517101091645e+00,0.000000000000000000e+00,4.187759728437486118e+00,2.839543417280389725e+00,3.576803801569221619e+00,9.002367956866426102e-01,-2.008602526270677480e+00,1.274710328917386004e+00,1.168001742101053786e+00,3.905340803036667197e+00
